0,0.051230249932007824
1,0.3099456058505832
2,0.05267432704985354
3,0.10139221131328276
4,0.5721272980316888
5,0.1659540574750457
6,0.4753802315136872
7,0.21778834692063292
8,0.7790612717428796
9,0.06540891456805498
10,0.37418633891837844
11,0.9395475991512885
12,0.05249334479204431
13,0.8450468381889652
14,0.8650634726519163
15,0.15299095148578845
16,0.18322955080705777
17,0.5180805903409321
18,0.5204940442782883
19,0.2991557051277561
20,0.19838869512136278
21,0.7314564197043584
22,0.8887510398699281
23,0.027781878298855197
24,0.9729409414925333
25,0.1736361853553149
26,0.4265070186031629
27,0.08900258238806161
28,0.17349773632868182
29,0.45277509738345373
30,0.5596120779178447
31,0.20012274125145138
32,0.669047758687716
33,0.10962496447644503
34,0.092786798553332
35,0.05771668704429507
36,0.8235338443188623
37,0.8561336702783167
38,0.10962496447644503
39,0.4886897816631616
40,0.8725970817208489
41,0.5123314307112237
42,0.5189889414318845
43,0.3711900096179392
44,0.7751147652847173
45,0.8564290214553263
46,0.034603583576148164
47,0.07371733942540239
48,0.10962496447644503
49,0.9512648641731393
50,0.14861737091344035
51,0.23672654430095189
52,0.14318027943457248
53,0.5623074963007655
54,0.6483278217171818
55,0.604697666056942
56,0.36402536504304417
57,0.6377612960283701
58,0.7556536183241224
59,0.5407244548449497
60,0.12785798326065745
61,0.5877787445085633
62,0.6625663066137923
63,0.9532484724462675
64,0.6225077660026416
65,0.7266057135522686
66,0.2528559667134632
67,0.5407244548449497
68,0.22973964235679273
69,0.14180580568125165
70,0.34407024102190614
71,0.508086882090987
72,0.697366900913554
73,0.44242436687212194
74,0.5721272980316888
75,0.9288394086037117
76,0.6958215985093772
77,0.10962496447644503
78,0.6060680902165655
79,0.09371265800389124
80,0.6786375873705205
81,0.07990278363588373
82,0.9085641993781792
83,0.2104461845057636
84,0.10543772638104307
85,0.7266650810360811
86,0.0974850023854086
87,0.08868927970111082
88,0.3585600012232497
89,0.24268328549565335
90,0.9512648641731393
91,0.5994705483190768
92,0.7306823234727815
93,0.15015084867856798
94,0.7697499243487993
95,0.5860060592299949
96,0.7710770317208415
97,0.9110019281419248
98,0.9337219215621043
99,0.0974850023854086
100,0.7064961240228913
101,0.1230705789888881
102,0.16699518140100092
103,0.11395730678155544
104,0.08317023598445836
105,0.4026730683530576
106,0.053149505710557314
107,0.11395730678155544
108,0.1499977869846038
109,0.2872265290250206
110,0.6494468385786979
111,0.04233708340187404
112,0.3396925751317408
113,0.9356489818658961
114,0.24728599465328405
